comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
 is it scientific to attribute an event a  to cause b  where cause b was deliberate designed  with some sort of intelligent intent  don t answer the questions beyond that well  the problem with not answering beyond that is that your example is completely rigged  there are several major fundamental problems here  first  you completely fail to mention the fact that the intelligence behind id is quite literally not of this earth  natural science might look at a honeycomb  see it is built by bees  and then find an odd looking fossilized honeycomb  and theorize that it was made by odd looking bees  that is fundamentally different than saying it was made by something not of this earth  id has at its core the notion that something outside the system we can observe is at cause here  this is not science in any sense of the word  it is mythology  when paul bunyan was having a wrestling match with babe his blue ox  they kicked up so much dirt they created the great lakes  no evidence of paul and his ox remain  i mean  really  second  natural science takes an approach to knowledge that nothing is known scientific law unless it is irrefutable  theories must have heavy supporting empirical data to back it up  id turns this on its head and does an end run around knowledge and plays games with probabilities if no one can say how flagella on bacteria could have formed naturally  how in the hell can id proponents come up with any sort of mathematically accurate probability of flagella naturally forming on bacteria  if you don t understand it  you can t do statistics on it  id jumps right over that hurdle and takes anything that doesn t have a complete  detailed  natural explanation and jams in their own statistics that say well  it s so improbable for this to happen  that someone must have designed it this is such a perversion of science  you can assign probabilities to something you don t understand  id is just making up their numbers  finally  your example has a  b  where b was deliberate design  that s all well and good for a rigged example  except that with respect to life on earth  b is unknown  your a  b example might qualify as forensic science  if a were a dead body and b were a bullet in the heart  you see a bunch of dead bodies with bullets through the heart  the next time you see a body with a bullet through the  heart  you can probably figure that s what killed him  you don t have that with life on earth  you have one scenario  a and you have no other cases to observe or test  so  in that sense  a  b is not scientific if you ve never actually observed b btw  b is teh intelligent designer  which has never been observed so  in that sense  no  it isn t science  ,0033b9d5ccd499fb,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
screwjob hey i noticed your comments on the montreal screwjob discussion page  i decided since nobody except someone with no account objected to what you said  i would atleast change the page a little to make it fair  i just wanted to tell you because i thought you would like to know  i only changed a few words at the top of the first paragraph and added something to the second one  if your not bothered thats fine but i thought since you were fighting for and nothing was even said  i might aswell tell you ,0034065c7b12a7a2,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
april thank you for experimenting with the page andy griffith on wikipedia  your test worked  and has been reverted or removed  please use the sandbox for any other tests you want to do  take a look at the welcome page if you would like to learn more about contributing to our encyclopedia ,00349c6325526c11,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 christ  iq is selected for therefore every population has the same iq  never ceases to amaze me  ,0034d7c78cfa6dee,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
can you prove it isn t if you had a better knowledge of the english language it would have been obvious to you ,0035d638ba684122,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
would you both shut up  you don t run wikipedia  especially a stupid kid ,0036621e4c7e10b5,0.0,1.0,0.0,train,0.0,0.0,1.0,2.0
oh  it s me vandalising xd see here  greetings ,0036e50f42d0b679,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
website hey all  i was thinking of getting myself a website to display my pictures and this was the cheapest thing i could find  i don t know about others  but fir and diliff  you guys have websites  do you think it is legit  could you provide any better alternatives  help from any other guild member is also appreciated  thanks  talk ,0037e59caead9dab,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
thanks reading there now  ,0037fe4f8f5cdcfb,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
personal attacks in fruit brute vfd my apologies if i m being to critical  but i feel that many of the comments made in the fruit brute vfd debate were far from reasonable there had to be a more diplomatic way to disagree with  s assertion on the initial sentence than don t lie  it makes you look even more juvenile  learn to face up to when you ve goofed  it will go a long way in your life  the attacks do to his age certainly border on a personal attack were bart forty  sixty  or eighty  would you have included the comment on how  juvenile  he is i don t expect you to apologise to anyone  but i want to make it clear that i consider your comments in this vfd debate inappropriate  and i think their are many members of the community who would agree with me  talk feb utc ,0038d1dc2ad29469,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 trans literation of russian place names in writing about moscow metro for the malayalam wikipedia  we are finding it difficult to correctly  trans literate the russian place names  for example  do we pronounce park kultury as paark kalttari or paark kalchchari  or perhaps something completely different can somebody please help by  trans literating the list given in https ml wikipedia org wiki i am not putting the list here as i don t want to clutter up this page thanks,0038f191ffc93d75,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  almost got me too  i had to look it up to see if it was real talk  ,003910ffa2f50517,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
how can one defame someone who thinks the fort hood shooting is justified by god s law ,00397b264deba890,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
lack of balance  this article is seriously out of balance it would benefit greatly from the introduction of additional information about the negative aspects of the t just for the record  this sort of balance problem is not uncommon when there is an over dependence on the works of a particular author for example  testing and evaluation of a t by the us army ordnance dept  exposed some very serious problems with the tank this type of information should be included in the article to bring it back into balance ,003a19c04c079bf7,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 thanks  i can see that violating clearly stated wikipedia policy is no problem with some people  as is now being reviewed elsewhere  finishing up one other wiki project todsy and then spending the rest of the day on an important personal blog entry then i ll go find other discussions of james petras  fascinating discussion of the use of the term jew ish lobby so that i don t have to put back up the deleted dissident voice article right away per talk jew ish lobby wp v comparing jewish virtual library and dissident voice  carol moore  talk ,003b9f448ee4a29d,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  hi thanks for our kind words  see you around talk  ,003bd094feef5263,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
collusion in poker this is regarded as most heinous form of cheating in poker  perhaps some mention of this  or example  is warranted ,003caacc6ce6c9e9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
